id,item_name,water,calories,calcium,carbs,cholesterol,iron,fiber,monounsaturated_fats,polyunsaturated_fats,potassium,proteins,saturated_fats,sodium,sugar,trans_fats,fats,vit_a,vit_c,vit_d,ala,found,Unnamed: 22
826,fresh parsley,87.71,36.0,138.0,6.33,0.0,6.2,3.3,0.295,0.124,554.0,2.97,0.132,0.056,0.85,0.0,0.79,8424.0,133.0,0.0,0.0,,
827,fresh pawpaw,6.4645076999999995,192.0,8.0,48.86,0.0,0.08,0.3,0.008,0.059,76.0,0.22,0.026,0.004,46.46,0.0,0.69,0.0,14.1,0.0,0.0,,
828,fresh peppermint,78.64999999999999,70.0,243.0,14.89,0.0,5.08,8.0,0.033,0.508,569.0,3.75,0.246,0.031,0.0,0.0,0.94,2230.0,31.8,0.0,0.0,,
829,fresh rosemary,67.77,153.0,399.0,39.0,0.0,0.26,0.1,0.003,0.004,465.0,0.4,0.002,0.026,38.05,0.0,0.0,1.0,189.7,0.0,0.0,,
830,fresh sage,92.06,23.0,177.0,2.65,0.0,3.17,1.6,0.088,0.389,295.0,3.15,0.041,0.004,0.3,0.0,0.64,264.0,18.0,0.0,0.0,,
831,fresh spinach,91.4,23.26470588,96.55882353,3.579705883,0.0,3.119705883,2.276470588,0.0,0.0,279.0,2.606470588,0.0315,0.07773529412,0.21,0.0,0.195,3469.794118,28.16764706,0.0,0.0,,
834,fresh thyme,65.11,101.0,405.0,24.45,0.0,17.45,14.0,0.081,0.532,609.0,5.56,0.467,0.009,0.0,0.0,1.68,238.0,160.1,0.0,0.0,,
836,fresh yeast,5.08,295.0,64.0,38.2,0.0,16.6,21.0,2.562,0.01,2000.0,38.3,0.595,0.05,0.0,0.0,4.6,0.0,0.3,0.0,0.0,,
839,fromage frais,38.6753071,162.0,8.0,41.4,0.0,0.3,0.4,0.003,0.006,44.0,0.2,0.003,0.008,0.0,0.0,0.0,2.0,155.6,0.0,0.0,,
844,frozen berries,85.75,52.0,25.0,11.94,0.0,0.69,6.5,0.064,0.375,151.0,1.2,0.019,0.001,4.42,0.0,0.65,2.0,26.2,0.0,0.0,,
846,frozen blackberry,0.0,43.0,29.0,9.61,0.0,0.62,5.3,0.047,0.28,162.0,1.39,0.014,0.001,4.88,0.0,0.49,11.0,21.0,0.0,0.0,,
848,frozen blueberries,84.21,57.0,6.0,14.49,0.0,0.28,2.4,0.047,0.146,77.0,0.74,0.028,0.001,9.96,0.0,0.33,3.0,9.7,0.0,0.0,,
850,frozen broccoli,89.3,26.0,56.0,4.78,0.0,0.81,3.0,0.02,0.136,212.0,2.81,0.044,0.024,1.35,0.0,0.29,52.0,56.4,0.0,0.0,,
856,frozen canned strawberry in juice,75.35,38.0,12.0,7.8,0.0,0.48,0.1,0.058,0.344,135.0,0.3,0.018,0.001,7.7,0.0,0.6,123.0,11.3,0.0,0.0,,
859,frozen cherry,82.25,63.0,13.0,16.01,0.0,0.36,2.1,0.047,0.052,222.0,1.06,0.038,0.0,12.82,0.0,0.2,3.0,7.0,0.0,0.0,,
861,frozen concentrated apple juice,56.99999999999999,166.0,20.0,41.0,0.0,0.91,0.4,0.015,0.108,448.0,0.51,0.06,0.025,38.83,0.0,0.37,0.0,2.1,0.0,0.0,,
862,frozen concentrated grape juice,56.99999999999999,61.0,9.0,14.96,0.0,0.24,0.1,0.003,0.022,132.0,0.56,0.025,0.003,14.86,0.0,0.08,8.0,24.1,0.0,0.0,,
863,frozen concentrated juice,56.99999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
864,frozen concentrated lemonade,49.059999999999995,181.0,7.0,47.1,0.0,0.72,0.2,0.008,0.059,67.0,0.3,0.026,0.004,45.03,0.0,0.2,7.0,17.7,0.0,0.0,,
865,frozen concentrated mango orange peach juice,56.99999999999999,45.0,11.0,10.9,0.0,0.1,0.2,0.011,0.012,192.0,0.68,0.007,0.002,10.67,0.0,0.06,108.0,39.4,0.0,0.0,,
866,frozen concentrated orange juice,60.57,45.0,11.0,10.9,0.0,0.1,0.2,0.011,0.012,192.0,0.68,0.007,0.002,10.67,0.0,0.06,108.0,39.4,0.0,0.0,,
870,frozen concentrated raspberry cranberry juice,56.99999999999999,54.0,0.0,13.52,0.0,0.18,0.0,0.019,0.059,14.0,0.0,0.009,0.002,11.87,0.0,0.1,0.0,42.6,0.0,0.0,,
871,frozen concentrated tropical punch,87.5,59.07,0.0,14.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.81,0.0,0.0,0.0,0.0,0.0,0.0,,
873,frozen cranberries,87.32,46.0,8.0,11.97,0.0,0.23,3.6,0.018,0.055,80.0,0.46,0.008,0.002,4.27,0.0,0.13,3.0,14.0,0.0,0.0,,
876,frozen fruit,83.2985,64.28571429,0.0,14.28571429,0.0,0.0,2.142857143,0.0,0.0,228.5714286,0.714285714,0.0,0.0,7.857142857,0.0,0.0,0.0,30.0,0.0,0.0,,
880,frozen mango,83.46000000000001,57.27272728,5.5,13.85363637,0.0,0.383030303,1.406060606,0.0,0.0,84.0,0.713030303,0.046,0.0005,11.07242424,0.0,0.19,405.7878788,22.74545455,0.0,0.0,,
882,frozen mixed berries,85.75,52.0,25.0,11.94,0.0,0.69,6.5,0.064,0.375,151.0,1.2,0.019,0.001,4.42,0.0,0.65,2.0,26.2,0.0,0.0,,
884,frozen mixed tropical fruit,83.2985,58.0,12.0,15.02,0.0,0.16,2.2,0.017,0.054,212.0,0.7,0.052,0.002,10.17,0.0,0.2,515.0,19.3,0.0,0.0,,
885,frozen mixed vegetables,82.08,71.29411765,12.5,13.20558824,0.0,0.475,3.176470588,0.0155,0.1175,106.0,2.841470588,0.049,0.0529117647,0.0,0.0,0.26,715.235294,7.552941177,0.0,0.0,,
887,frozen orange juice,87.22,45.0,11.0,10.4,0.0,0.2,0.2,0.036,0.04,200.0,0.7,0.024,0.001,8.4,0.0,0.2,105.0,50.0,0.0,0.0,,
890,frozen peach,88.87,40.92857143,3.0,9.412857143,0.0,0.125,1.464285715,0.0335,0.043,191.4285715,0.812142857,0.0095,0.0,7.409285715,0.0,0.125,186.5714286,63.3,0.0,0.0,,
891,frozen pineapple,86.0,57.14285714,28.57142857,14.28571429,0.0,1.428571429,2.142857143,0.0,0.0,0.0,0.0,0.0,0.0,12.85714286,0.0,0.0,107.1428571,21.42857143,0.0,0.0,,
894,frozen raspberries,85.75,52.0,25.0,11.94,0.0,0.69,6.5,0.064,0.375,151.0,1.2,0.019,0.001,4.42,0.0,0.65,2.0,26.2,0.0,0.0,,
897,frozen spinach,91.4,34.0,153.0,4.8,0.0,1.96,3.7,0.0,0.371,302.0,4.01,0.157,0.097,0.51,0.0,0.87,603.0,2.2,0.0,0.0,,
899,frozen strawberries,90.95,35.0,16.0,9.13,0.0,0.75,2.1,0.015,0.054,148.0,0.43,0.006,0.002,4.56,0.0,0.11,2.0,41.2,0.0,0.0,,
902,frozen whipped cream,61.33,257.0,101.0,12.49,0.0,0.05,0.0,6.418,0.825,147.0,3.2,13.831,0.008,8.0,0.0,22.22,188.0,0.0,0.0,0.0,,
903,frozen yogurt,71.2,153.5,90.0,30.185,5.0,0.425,1.1,0.206,0.021,141.5,4.455,0.47,0.032,9.53,0.0,1.585,21.5,0.35,0.0,0.0,,
904,fruit,83.2985,59.4963,16.2328,15.0709,0.0,0.3264,2.006,0.0291,0.1259,224.2414,0.8347,0.0421,0.0016293,10.132,0.0,0.2917,2.8128,44.4852,0.0,0.0,,
905,fruit and bran cereal,5.1,389.0,0.0,78.62,0.0,0.46,3.3,2.406,0.63,69.0,3.52,3.307,1.567,4.22,0.0,6.67,0.0,0.3,0.0,0.0,,
906,fruit baby food,86.7232,56.0,6.0,15.1,0.0,0.25,1.9,0.019,0.037,106.0,0.24,0.017,0.005,9.21,0.0,0.12,136.0,22.5,0.0,0.0,,
907,fruit drink mix,4.1000000000000005,30.0,33.0,10.54,0.0,0.6,2.8,0.019,0.055,102.0,0.7,0.022,0.002,1.69,0.0,0.2,50.0,29.1,0.0,0.0,,
909,fruit punch juice,74.962952,42.00785458,0.0,9.801832736,0.0,0.0,0.0,0.0,0.0,77.01440007,0.0,0.0,0.007001309097,9.101701826,0.0,0.0,0.0,25.20471275,0.0,0.0,,
910,fruit spread,30.470000000000002,278.0,20.0,68.86,0.0,0.49,1.1,0.038,0.0,77.0,0.37,0.01,0.032,48.5,0.0,0.07,0.0,8.8,0.0,0.0,,
911,fruit yogurt,75.4,100.4109427,142.1386784,19.2003395,3.409245224,0.035,0.0,0.025,0.008,167.5479236,3.96369809,0.500424523,0.05766009396,17.87756593,0.0,0.981849045,1.0,0.35,0.0,0.0,,
913,fusilli,0.0,361.9705883,22.26470588,74.39382353,0.0,4.002941177,3.364705883,0.0,0.0,111.5,12.99058824,0.256147059,0.003588235294,2.511470588,0.0,1.343235294,0.0,0.0,0.0,0.0093,fusilli,
916,garlic paste,72.0149515,250.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,25.0,0.0,27.7,0.0,0.0,0.0,0.0,,
918,garlic pepper seasoning,72.0149515,149.0,181.0,33.07,0.0,1.7,2.1,0.0,0.233,401.0,6.37,0.1,0.017,1.0,0.0,0.5,0.0,31.2,0.0,0.0,,
919,garlic powder,6.45,331.5,79.5,72.72,0.0,4.2,9.45,0.066,0.278,1147.0,16.675,0.192,0.043,13.365,0.0,0.745,0.0,9.6,0.0,0.0077,garlic powder,
920,garlic salt,1.8800999999999999,88.9785,38.785,19.5511,0.0,1.7601,2.4194,0.0309,0.0479,326.5484,4.4489,0.0669,28.3553118,0.6532,0.0,0.1962,0.0,0.3226,0.0,0.0037,garlic salt,
921,garlic sauce,66.5826,221.4285714,0.0,7.142857143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.571428571,0.8071428571,0.0,0.0,21.42857143,0.0,0.0,0.0,0.0,,
922,gelatin,13.0,335.0,55.0,0.0,0.0,1.11,0.0,0.06,0.01,16.0,85.6,0.07,0.196,0.0,0.0,0.1,0.0,0.0,0.0,0.0,,
923,gelatin mix,13.0,335.0,55.0,0.0,0.0,1.11,0.0,0.06,0.01,16.0,85.6,0.07,0.196,0.0,0.0,0.1,0.0,0.0,0.0,0.0,,
924,gelatin powder,13.0,335.0,55.0,0.0,0.0,1.11,0.0,0.06,0.01,16.0,85.6,0.07,0.196,0.0,0.0,0.1,0.0,0.0,0.0,0.0,,
925,genoa salami,34.599999999999994,382.1428572,5.0,1.492857143,49.28571429,0.76,0.0,14.45714286,3.585714286,366.4285715,21.56428572,11.01428571,1.7664285720000001,0.6,0.0,31.89285715,0.0,0.0,0.0,0.0,,
926,ghee,0.24,899.6355844,2.0,0.0,141.2874242,0.0,0.0,27.83037121,3.770481602,2.5,0.14,65.58466883,0.001,0.0,0.0,99.99,1958.785282,0.0,0.0,0.0,,
929,ginger ale,91.23,34.0,3.0,8.765,0.0,0.18,0.0,0.0,0.0,1.0,0.0,0.0,0.007,8.8,0.0,0.0,0.0,0.0,0.0,0.0,,
931,ginger garlic paste,48.869800000000005,90.90909091,0.0,9.090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
934,ginger marmalade,89.060978,246.0,38.0,66.3,0.0,0.15,0.7,0.0,0.0,37.0,0.3,0.0,0.056,60.0,0.0,0.0,62.0,4.8,0.0,0.0,,
936,ginger root,78.89,80.0,16.0,17.77,0.0,0.6,2.0,0.154,0.154,415.0,1.82,0.203,0.013,1.7,0.0,0.75,0.0,5.0,0.0,0.0,,
937,ginger snap,5.3,440.1428572,38.5,75.95,0.0,4.985714286,1.1,6.253928571,0.686,173.0,4.585714286,5.689785715,0.42907142859999997,26.03142857,0.0,13.82857143,0.0,0.0,0.0,0.0,,
939,gingerbread seasoning,89.060978,190.0,0.0,25.0,0.0,0.0,3.0,0.0,0.0,0.0,4.0,1.5,0.0,18.0,0.0,8.0,0.0,0.0,0.0,0.0,,
940,gingerbread syrup,15.0,352.7396198,0.0,81.13011256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1410958479,81.13011256,0.0,0.0,0.0,0.0,0.0,0.0,,
941,ginseng root,78.89,370.4,0.0,77.66,,0.0,17.85,0.0,0.0,0.0,0.0,3.57,0.15708000000000003,17.85,0.0,3.57,0.0,0.0,0.0,0.0,,
942,gjetost cheese,13.44,466.0,400.0,42.65,47.0,0.52,0.0,7.879,0.938,1409.0,9.65,19.16,0.6,0.0,0.0,29.51,723.5,0.0,0.0,0.0388,,
943,glaze,24.745800000000003,251.9214156,16.73735,61.67690391,0.0,0.02995,0.0,0.0,0.0,24.18,0.44055,0.15105,0.02022442696,50.14152235,0.0,0.2436,7.06975,0.12625,0.0,0.0,,
944,gluten flour,11.92,375.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,120.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
945,gluten free bread,9.4332,276.5,59.5,45.045,0.0,0.88,4.25,4.373,2.053,117.5,5.885,1.0225,0.4825,6.325,0.0115,8.205,77.0,0.0,0.0,0.082,gluten free bread,
946,gluten free flour,11.92,428.5714286,71.42857143,75.0,0.0,3.571428571,10.71428571,0.0,0.0,0.0,10.71428571,0.0,0.03571428571,0.0,0.0,8.928571429,0.0,0.0,0.0,0.0,,
947,gluten free pasta,10.0,358.3245614,2.0,79.9808772,0.0,2.219385965,9.00877193,0.2715,0.462,147.0,7.23877193,0.145,0.00500877193,0.0,0.0,1.917192983,0.0,0.0,0.0,0.0,,
948,goat cheese,60.75000000000001,361.0,443.0,1.8,77.0,1.8,0.0,6.58,0.685,78.0,23.52,19.948,0.411,1.87,0.0,28.85,1414.0,288.0,0.0,0.0388,,
951,goji berries,7.5,349.0,190.0,77.06,0.0,6.8,13.0,0.0,0.0,0.0,14.26,0.0,0.298,45.61,0.0,0.39,0.0,48.4,0.0,0.0,,
954,golden syrup,30.099999999999998,259.0,7.0,66.86,0.0,0.1,0.3,0.021,0.033,25.0,0.8,103.0,0.082,47.77,0.0,0.04,0.0,0.0,0.0,0.0,,
955,gomashio,75.500762,570.7,0.0,23.5,0.0,0.0,12.0,0.0,0.0,200.0,18.0,0.0,1.62,0.0,0.0,50.0,0.0,0.0,0.0,0.0,,
956,gooseberries,87.87,44.0,25.0,10.18,0.0,0.31,4.3,0.051,0.317,198.0,0.88,0.038,0.001,0.0,0.0,0.58,15.0,27.7,0.0,0.0,,
957,gorgonzola cheese,42.41,355.0714286,531.8571429,1.17,51.78571429,0.155,0.0,0.0,0.0,128.0,21.41428572,9.3345,1.269428572,0.25,0.0,30.44142857,634.7142855,0.0,0.0,0.0388,,
958,gouda,41.46,344.6666667,350.0,1.11,62.04761902,0.12,0.0,0.0,0.0,60.5,24.37476191,17.14033334,0.8142619048,1.11,0.0,28.00571429,0.0,0.0,0.0,0.0,,
959,graham cracker,3.39,424.6774194,38.5,77.53967742,0.0,3.502903226,3.312903226,2.060951613,5.113354838,165.6451613,6.570806452,0.8165,0.4714354838,25.32822581,0.0275,10.13870968,0.0,0.0,0.0,0.2127,graham cracker,
960,graham cracker crumbs,3.39,433.75,38.5,79.455,0.0,1.89,1.7,0.0,0.0,147.5,3.345,0.8165,0.526375,24.925,0.0275,9.9875,0.0,0.0,0.0,0.2319,graham cracker crumbs,
961,graham cracker crust,4.37,501.0,29.0,64.3,0.0,2.6,1.9,16.928,1.671,113.0,5.1,4.999,0.471,18.13,0.0,24.83,0.0,0.0,0.0,0.0,,
962,granny smith apple,85.46000000000001,55.0,7.5,13.71,0.0,0.165,2.6,0.0,0.0,113.5,0.35,0.0,0.001,9.99,0.0,0.18,27.5,0.0,0.0,0.0,,
963,granola cereal,2.19,489.5,77.0,53.415,0.0,4.1,8.75,9.297,9.2595,538.0,14.27,4.247,0.024,19.95,0.0115,24.335,6.5,1.2,0.0,0.0,,
964,grape,80.54,69.0,10.0,18.1,0.0,0.36,0.9,0.007,0.048,191.0,0.72,0.054,0.002,15.48,0.0,0.16,34.5,7.0,0.0,0.0,,
965,grape jelly,29.770000000000003,258.0,3.5,67.475,0.0,0.095,0.5,0.0,0.0,27.0,0.075,0.0025,0.0525,58.11,0.0,0.01,0.0,0.0,0.0,0.0,,
966,grape juice,84.50999999999999,60.5,10.0,14.865,0.0,0.245,0.15,0.003,0.022,118.0,0.465,0.025,0.004,14.53,0.0,0.105,4.0,24.55,0.0,0.0,,
967,grape nuts cereal,3.5000000000000004,361.0,32.0,80.49,0.0,28.0,13.0,0.21,0.78,400.0,11.22,0.34,0.465,8.86,0.0,1.81,0.0,0.1,0.0,0.0,,
969,grape tomato,94.52000000000001,18.0,10.0,3.905,0.0,0.315,1.2,0.041,0.109,237.0,0.88,0.037,0.005,2.63,0.0,0.2,446.0,13.15,0.0,0.0,,
970,grapefruit,88.06,37.0,17.0,9.37,0.0,0.085,1.35,0.0165,0.03,137.0,0.7,0.0175,0.0,6.935,0.0,0.12,492.5,32.8,0.0,0.0,,
971,grapefruit juice,91.2,38.5,8.0,9.08,0.0,0.2,0.0,0.013,0.0235,157.5,0.51,0.0135,0.001,0.0,0.0,0.1,14.5,33.6,0.0,0.0,,
972,grapeseed oil,0.0,876.1068569,0.0,0.0,0.0,0.0,0.0,15.28511428,71.12557141,0.0,0.0,10.22633571,0.0,0.0,0.0,99.98,0.0,0.0,0.0,0.0,,
973,gravy,90.3,53.0,6.0,4.81,0.0,0.7,0.4,0.962,0.08,81.0,3.75,1.153,0.56,0.21,0.0,2.36,1.0,0.0,0.0,0.0193,gravy,
974,gravy mix,4.36,405.7222222,66.0,57.46777778,1.5,0.86,1.0,2.226,0.2025,131.0,10.92555555,1.6595,4.0326111110000005,0.0,0.0,15.91611111,4.0,0.15,0.0,0.0,,
977,greek olives,69.5565,215.3043,76.6522,5.4435,0.0,2.9426,2.7826,16.3758,2.1647,7.087,0.7304,3.0315,0.6393913,0.0,0.0,22.3304,17.3913,0.7826,0.0,0.0,,
979,green apple,85.56,272.0,2132.0,68.73,0.0,37.88,45.7,0.0,0.0,1051.0,6.73,3.26,0.024,0.0,0.0,5.91,257.0,50.0,0.0,0.0,,
980,green bean,90.32,37.62389381,36.19911505,7.467300885,0.0,0.957477876,2.677433629,0.0,0.0,217.4469027,1.799955752,0.025,0.04724778761,3.399911505,0.0,0.773716814,0.0,0.0,0.0,0.0,,
981,green bell pepper,93.89,20.06097561,11.09756098,4.606585366,0.0,0.474878049,1.703658536,0.0,0.0,175.0,0.887317073,0.029,0.003024390244,2.419512195,0.0,0.176463415,191.9268293,80.44390244,0.0,0.0,,
982,green cardamom,8.28,311.0,3.5,68.47,0.0,0.552837838,28.0,0.87,0.43,0.431119,10.76,0.68,0.018,2.1,0.0,0.15,2443.364865,0.0,0.0,0.0,,
983,green cauliflower,89.79,31.0,33.0,6.09,0.0,0.73,3.2,0.028,0.133,300.0,2.95,0.047,0.023,3.03,0.0,0.3,81.5,88.1,0.0,0.0,,
985,green olives,75.28,145.0,52.0,3.84,0.0,0.49,3.3,11.314,1.307,42.0,1.03,2.029,1.556,0.54,0.0,15.32,206.5,0.0,0.0,0.0,,
986,green onion,89.83,32.66666667,69.33333333,7.003333334,0.0,0.74,2.966666667,0.0135,0.037,138.0,2.581666667,0.016,0.008,2.831666667,0.0,0.095,525.0,19.4,0.0,0.0,,
987,green peppercorns,12.46,251.0,443.0,63.95,0.0,9.71,25.3,0.739,0.998,1329.0,10.39,1.392,0.02,0.64,0.0,3.26,27.0,0.0,0.0,0.0,,
989,green tea,5.1,1.0,0.0,0.1,0.0,0.01,0.0,0.0005,0.0025,8.5,0.11,0.001,0.001,0.0,0.0,0.0,0.0,0.15,0.0,0.0,,
991,grenadine,32.4,268.0,6.0,66.91,0.0,0.05,0.0,0.0,0.0,28.0,0.0,0.0,0.027,46.55,0.0,0.0,0.0,0.0,0.0,0.0,,
993,ground allspice,8.459999999999999,263.0,661.0,72.12,0.0,7.06,21.6,0.66,2.36,1044.0,6.09,2.55,0.077,0.0,0.0,8.69,283.5,39.2,0.0,0.0,,
994,ground almond,2.41,589.5,134.5,20.775,0.0,1.855,12.91666667,0.0,0.0,366.5,20.575,1.901,0.0005,5.508333333,0.0075,48.29833333,0.0,0.0,0.0,0.0,,
995,ground beef,61.870000000000005,254.0,18.0,0.0,0.0,1.94,0.0,8.848,0.521,270.0,17.17,7.581,0.066,0.0,1.18,20.0,4.0,0.0,0.0,0.0487,ground beef,
996,ground black pepper,12.46,251.0,443.0,63.95,0.0,9.71,25.3,0.739,0.998,1329.0,10.39,1.392,0.02,0.64,0.0,3.26,27.0,0.0,0.0,0.064,ground black pepper,
997,ground buffalo meat,61.870000000000005,144.1193303,0.0,0.0,82.64185374,0.0,0.0,0.0,0.0,0.0,30.53717279,0.0,0.1914872221,0.0,0.0,2.438942513,0.0,0.0,0.0,0.0,,
998,ground cayenne pepper,8.05,318.0,148.0,56.63,0.0,7.8,27.2,2.75,8.37,2014.0001,12.01,3.26,0.03,10.34,0.0,17.27,2081.0001,76.4,0.0,0.0,,
1000,ground chicken,73.24000000000001,147.3928572,3.0,0.02,50.75,0.856428572,0.0,1.8055,0.754,261.0,18.54142857,1.1505,0.03,0.0,0.0325,8.067857143,0.0,0.0,0.0,0.0546,ground chicken,
1001,ground chili,77.68,109.5,27.0,6.925,10.5,1.655,1.45,2.425,0.373,216.0,6.415,2.161,0.398,1.67,0.0,6.345,111.0,3.0,0.0,0.0,,
1003,ground cinnamon,10.58,248.5,501.0,90.295,0.0,4.16,51.55,0.0,0.0,215.5,1.995,0.1725,0.005,1.085,0.0,0.62,0.0,0.0,0.0,0.0058,ground cinnamon,
1004,ground clove,9.87,274.0,632.0,65.53,0.0,11.83,33.9,1.393,3.606,1020.0,5.97,3.952,0.277,2.38,0.254,13.0,8.0,0.2,0.0,0.2532,clove,
1005,ground coriander,8.86,298.0,709.0,54.99,0.0,16.32,41.9,13.58,1.75,1267.0,12.37,0.99,0.035,0.0,0.0,17.77,0.0,21.0,0.0,0.0,,
1006,ground cumin,8.06,375.0,931.0,44.24,0.0,66.36,10.5,14.04,3.279,1788.0,17.81,1.535,0.168,2.25,0.0,22.27,64.0,7.7,0.0,0.0,,
1007,ground elk,68.84,174.4955752,6.0,0.0,33.37168142,1.375,0.0,0.0,0.0,161.0,21.94194691,3.504411505,0.07932300884999999,0.0,0.0,8.834778761,0.0,0.0,0.0,0.0,,
1008,ground fennel,87.84371,345.0,1196.0,52.29,0.0,18.54,39.8,9.91,1.69,1694.00005,15.8,0.48,0.088,0.0,0.0,14.87,71.0,21.0,0.0,0.0,,
1009,ground five spice,10.301499999999999,280.5824,1523.0403,61.4133,0.0,50.6111,38.5854,1.3489,2.6526,1533.8571,11.2637,3.0146,0.043443199999999994,3.5221,0.0,8.8358,531.0806,39.0213,0.0,0.0,,
1011,ground flaxseed,6.959999999999999,534.0,255.0,28.88,0.0,5.73,27.3,7.527,28.73,813.0,18.29,3.663,0.03,1.55,0.0,42.16,0.0,0.6,0.0,22.813,,
1012,ground ginger,9.94,347.0,116.0,70.79,0.0,11.52,12.5,1.0,1.31,1343.0,9.12,1.94,0.032,3.39,0.0,5.95,147.0,7.0,0.0,0.0,,
1013,ground lamb,55.089999999999996,282.5,19.0,0.0,48.5,1.67,0.0,8.96,1.625,280.5,20.655,9.155,0.07,0.0,0.0,21.53,0.0,0.0,0.0,0.0,,
1014,ground mace,8.17,475.0,252.0,50.5,0.0,13.9,20.2,11.17,4.39,463.0,6.71,9.51,0.08,0.0,0.0,32.38,420.0,21.0,0.0,0.0,,
1015,ground mustard,5.27,508.0,266.0,28.09,0.0,9.21,12.2,22.518,10.088,738.0,26.08,1.989,0.013,6.79,0.0,36.24,2.0,7.1,0.0,0.0,,
1016,ground nutmeg,6.23,525.0,184.0,49.29,0.0,3.04,20.8,3.22,0.35,350.0,5.84,25.94,0.016,15.74,0.0,36.31,53.5,3.0,0.0,0.0,,
1017,ground ostrich,67.12,170.0,7.5,0.0,41.5,3.17,0.0,2.405,0.8245,307.0,23.185,1.985,0.076,0.0,0.1165,7.885,0.0,0.0,0.0,0.0,,
1018,ground paprika,11.24,289.0,177.0,55.74,0.0,23.59,37.4,1.23,8.32,2344.0,14.76,2.1,0.034,10.34,0.0,12.95,52735.0,71.1,0.0,0.0,,
1019,ground pork,61.06,263.0,14.0,0.0,36.0,0.88,0.0,9.44,1.91,287.0,16.88,7.87,0.056,0.0,0.0,21.19,4.5,0.7,0.0,0.0,,
1021,ground round,65.66,213.6946903,7.5,0.0,34.0,2.372433628,0.0,0.0,0.0,147.5,18.5870354,5.954845133,0.06618584071,0.0,0.43,15.0221239,2.0,0.0,0.0,0.0402,ground round,
1023,ground sirloin,58.58,178.5714286,0.0,0.0,66.96428571,2.678571429,0.0,0.0,0.0,0.0,19.64285714,4.017857143,0.06696428571,0.0,0.0,9.821428571,0.0,0.0,0.0,0.0,,
1024,ground star anise,9.54,337.0,646.0,50.02,0.0,36.96,14.6,9.78,3.15,1441.0,17.6,0.586,0.016,0.0,0.0,15.9,163.5,0.0,0.0,0.0,,
1026,ground thyme,7.79,276.0,1890.0001,63.94,0.0,123.6,37.0,0.47,1.19,814.0,9.11,2.73,0.055,1.71,0.0,7.43,190.0,50.0,0.0,0.0,,
1027,ground turkey,69.74000000000001,180.0,33.0,0.0,23.0,1.32,0.0,4.551,3.485,202.0,16.9,3.414,0.054,0.0,0.181,12.54,30.0,0.0,0.0,0.1582,ground turkey,
1028,ground turkey breast,74.66000000000001,112.0,16.0,7.7,46.0,2.2,0.4,0.591,0.37,349.0,13.5,0.118,1.2,4.0,0.0,3.0,2.0,10.0,0.0,0.0211,ground turkey breast,
1029,ground turmeric,12.85,333.0,175.5,66.035,0.0,48.21,21.9,1.0545,1.468,2302.49995,8.755,2.479,0.0325,3.21,0.028,6.565,0.0,13.3,0.0,0.0019,ground turmeric,
1030,ground veal,66.16,170.5,13.5,0.0,57.5,1.1,0.0,4.3645,0.606,256.5,18.965,3.949,0.0925,0.0,0.348,9.915,0.0,0.0,0.0,0.0,,
1031,ground venison,71.15,157.0,11.0,0.0,44.28571429,2.92,0.0,1.344,0.394,330.0,21.78,3.361,0.075,0.0,0.0,7.13,0.0,0.0,0.0,0.0,,
1032,ground white pepper,11.42,296.0,265.0,68.61,0.0,14.31,26.2,0.789,0.616,73.0,10.4,0.626,0.005,0.0,0.0,2.12,0.0,21.0,0.0,0.0,,
1034,gruyere cheese,33.19,402.9285715,862.6428572,1.965714286,55.0,0.085,0.0,0.0,0.0,40.5,27.405,20.17078572,0.5355714286,0.18,0.0,32.24142857,492.6428572,0.0,0.0,0.0388,,
1035,guacamole,73.44760000000001,153.9367,12.9495,8.508,0.0,0.555,6.37015,9.11635,1.69115,470.90105,1.889,1.97905,0.2863735,0.6292,0.0,13.9767,76.08005,10.64505,0.0,0.0986,guacamole,
1036,guar gum,2.6,285.7142857,0.0,85.71428571,0.0,0.0,85.71428571,0.0,0.0,157.1428571,0.0,0.0,0.028571428569999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
1037,guava,80.80000000000001,68.0,18.0,14.32,0.0,0.26,5.4,0.087,0.401,417.0,2.55,0.272,0.002,8.92,0.0,0.95,327.5,228.3,0.0,0.0,,
1038,guava juice,86.39,53.33699445,8.159427514,13.53225577,0.0,0.19,0.5,0.0,0.0,19.5,0.045,0.01,0.01131885503,11.6742844,0.0,0.03,0.0,23.02828254,0.0,0.0,,
